Domain,Problem,CFA,Planner,Tool,Planning Results (%),Makespan (s),Number of Actions,Processing Time (s),Memory Usage (GB)
first_response,P09C05,Rachna,colin2,Action,124,-1,-1,3601,40.6362953186
first_response,P09C06,Rachna,colin2,Action,124,-1,-1,3601,40.6000862122
first_response,P09C07,Rachna,colin2,Action,124,-1,-1,3601,41.9901542664
first_response,P09C08,Rachna,colin2,Action,124,-1,-1,3602,41.79454422
first_response,P09C09,Rachna,colin2,Action,124,-1,-1,3602,41.6272659302
first_response,P09C10,Rachna,colin2,Action,124,-1,-1,3601,41.4126777649
first_response,P10C01,Rachna,colin2,Action,0,128.095,224,314,2.56537628174
first_response,P10C02,Rachna,colin2,Action,124,-1,-1,3601,48.1468162537
first_response,P10C03,Rachna,colin2,Action,124,-1,-1,3601,47.9299850464
first_response,P10C04,Rachna,colin2,Action,1,-1,-1,2105,20.5070571899
first_response,P10C05,Rachna,colin2,Action,124,-1,-1,3601,40.4338035583
first_response,P10C06,Rachna,colin2,Action,124,-1,-1,3601,48.0231246948
first_response,P10C07,Rachna,colin2,Action,1,-1,-1,2101,20.5062828064
first_response,P10C08,Rachna,colin2,Action,0,128.095,224,310,2.56561660767
first_response,P10C09,Rachna,colin2,Action,134,-1,-1,302,2.3610496521
first_response,P10C10,Rachna,colin2,Action,134,-1,-1,306,2.36085128784
first_response,P01C01,Rachna,colin2,ActionTime,124,-1,-1,3601,50.931427002
first_response,P01C02,Rachna,colin2,ActionTime,0,107.093,226,1319,15.329158783
first_response,P01C03,Rachna,colin2,ActionTime,124,-1,-1,3601,49.1681594849
first_response,P01C04,Rachna,colin2,ActionTime,0,141.112,253,580,8.39458465576
first_response,P01C05,Rachna,colin2,ActionTime,0,92.074,236,688,8.39477539062
first_response,P01C06,Rachna,colin2,ActionTime,0,107.093,226,1302,15.3292007446
first_response,P01C07,Rachna,colin2,ActionTime,0,141.112,253,582,8.39451599121
first_response,P01C08,Rachna,colin2,ActionTime,124,-1,-1,3602,49.4681053162
first_response,P01C09,Rachna,colin2,ActionTime,0,93.072,217,1426,15.3293495178
first_response,P01C10,Rachna,colin2,ActionTime,0,93.072,217,1399,15.3292808533
first_response,P02C01,Rachna,colin2,ActionTime,0,92.059,152,399,5.45546722412
first_response,P02C02,Rachna,colin2,ActionTime,0,65.044,153,378,5.25693511963
first_response,P02C03,Rachna,colin2,ActionTime,0,64.042,150,400,5.455078125
first_response,P02C04,Rachna,colin2,ActionTime,0,76.052,155,392,5.45571899414
first_response,P02C05,Rachna,colin2,ActionTime,0,73.048,145,388,5.45573425293
first_response,P02C06,Rachna,colin2,ActionTime,0,60.037,151,405,5.45546340942
first_response,P02C07,Rachna,colin2,ActionTime,0,69.047,145,390,5.45529937744
first_response,P02C08,Rachna,colin2,ActionTime,0,92.059,155,399,5.45523452759
first_response,P02C09,Rachna,colin2,ActionTime,0,60.041,154,406,5.45545959473
first_response,P02C10,Rachna,colin2,ActionTime,0,79.052,155,400,5.45505142212
first_response,P03C01,Rachna,colin2,ActionTime,1,-1,-1,4,0.045223236084
first_response,P03C02,Rachna,colin2,ActionTime,1,-1,-1,5,0.0436058044434
first_response,P03C03,Rachna,colin2,ActionTime,1,-1,-1,4,0.0429420471191
first_response,P03C04,Rachna,colin2,ActionTime,1,-1,-1,5,0.0429229736328
first_response,P03C05,Rachna,colin2,ActionTime,1,-1,-1,5,0.0434684753418
first_response,P03C06,Rachna,colin2,ActionTime,1,-1,-1,4,0.0434455871582
first_response,P03C07,Rachna,colin2,ActionTime,1,-1,-1,4,0.0430335998535
first_response,P03C08,Rachna,colin2,ActionTime,1,-1,-1,4,0.0472373962402
first_response,P03C09,Rachna,colin2,ActionTime,1,-1,-1,4,0.0414924621582
first_response,P03C10,Rachna,colin2,ActionTime,1,-1,-1,5,0.0432929992676
first_response,P04C01,Rachna,colin2,ActionTime,1,-1,-1,25,0.143405914307
first_response,P04C02,Rachna,colin2,ActionTime,1,-1,-1,27,0.190231323242
first_response,P04C03,Rachna,colin2,ActionTime,1,-1,-1,27,0.152019500732
first_response,P04C04,Rachna,colin2,ActionTime,1,-1,-1,27,0.149192810059
first_response,P04C05,Rachna,colin2,ActionTime,1,-1,-1,28,0.189388275146
first_response,P04C06,Rachna,colin2,ActionTime,1,-1,-1,28,0.188556671143
first_response,P04C07,Rachna,colin2,ActionTime,1,-1,-1,26,0.149772644043
first_response,P04C08,Rachna,colin2,ActionTime,1,-1,-1,26,0.151382446289
first_response,P04C09,Rachna,colin2,ActionTime,1,-1,-1,18,0.0515785217285
first_response,P04C10,Rachna,colin2,ActionTime,1,-1,-1,18,0.0465278625488
first_response,P05C01,Rachna,colin2,ActionTime,0,33.027,125,18,0.0781631469727
first_response,P05C02,Rachna,colin2,ActionTime,0,32.024,127,15,0.0791091918945
first_response,P05C03,Rachna,colin2,ActionTime,0,44.030,123,17,0.0777816772461
first_response,P05C04,Rachna,colin2,ActionTime,0,40.027,125,18,0.0830917358398
first_response,P05C05,Rachna,colin2,ActionTime,0,32.024,125,16,0.0785484313965
first_response,P05C06,Rachna,colin2,ActionTime,0,32.024,127,15,0.0755653381348
first_response,P05C07,Rachna,colin2,ActionTime,0,40.027,121,20,0.0832748413086
first_response,P05C08,Rachna,colin2,ActionTime,0,33.027,125,18,0.0839576721191
first_response,P05C09,Rachna,colin2,ActionTime,0,42.029,128,19,0.073055267334
first_response,P05C10,Rachna,colin2,ActionTime,0,42.029,128,19,0.0736465454102
first_response,P06C01,Rachna,colin2,ActionTime,0,95.072,169,83,0.48365020752
first_response,P06C02,Rachna,colin2,ActionTime,0,51.034,153,63,0.357860565186
first_response,P06C03,Rachna,colin2,ActionTime,0,97.074,186,57,0.36784362793
first_response,P06C04,Rachna,colin2,ActionTime,124,-1,-1,3601,42.6999893188
first_response,P06C05,Rachna,colin2,ActionTime,0,63.044,158,77,0.469821929932
first_response,P06C06,Rachna,colin2,ActionTime,0,51.034,153,64,0.353427886963
first_response,P06C07,Rachna,colin2,ActionTime,124,-1,-1,3601,42.8430175781
first_response,P06C08,Rachna,colin2,ActionTime,0,95.072,169,82,0.483890533447
first_response,P06C09,Rachna,colin2,ActionTime,0,83.059,170,81,0.49214553833
first_response,P06C10,Rachna,colin2,ActionTime,0,83.059,170,83,0.493633270264
first_response,P07C01,Rachna,colin2,ActionTime,0,46.033,108,11,0.0438537597656
first_response,P07C02,Rachna,colin2,ActionTime,0,28.021,113,9,0.0535888671875
first_response,P07C03,Rachna,colin2,ActionTime,0,39.029,108,11,0.0485954284668
first_response,P07C04,Rachna,colin2,ActionTime,0,44.033,106,11,0.0439949035645
first_response,P07C05,Rachna,colin2,ActionTime,0,29.023,112,11,0.051082611084
first_response,P07C06,Rachna,colin2,ActionTime,0,28.021,113,9,0.0473251342773
first_response,P07C07,Rachna,colin2,ActionTime,0,44.033,106,11,0.0432929992676
first_response,P07C08,Rachna,colin2,ActionTime,0,46.033,108,11,0.0471878051758
first_response,P07C09,Rachna,colin2,ActionTime,0,29.022,109,9,0.0434722900391
first_response,P07C10,Rachna,colin2,ActionTime,0,29.022,109,9,0.0436515808105
first_response,P08C01,Rachna,colin2,ActionTime,124,-1,-1,3602,56.5205039978
first_response,P08C02,Rachna,colin2,ActionTime,0,111.094,321,2150,15.6625595093
first_response,P08C03,Rachna,colin2,ActionTime,124,-1,-1,3602,54.3089981079
first_response,P08C04,Rachna,colin2,ActionTime,124,-1,-1,3601,41.9138755798
first_response,P08C05,Rachna,colin2,ActionTime,134,-1,-1,1611,9.17395782471
first_response,P08C06,Rachna,colin2,ActionTime,0,104.086,317,1793,17.3835792542
first_response,P08C07,Rachna,colin2,ActionTime,124,-1,-1,3601,34.3770484924
first_response,P08C08,Rachna,colin2,ActionTime,124,-1,-1,3601,56.9471435547
first_response,P08C09,Rachna,colin2,ActionTime,124,-1,-1,3601,38.9540596008
first_response,P08C10,Rachna,colin2,ActionTime,0,119.099,319,263,0.774326324463
first_response,P09C01,Rachna,colin2,ActionTime,1,-1,-1,1823,20.6244163513
first_response,P09C02,Rachna,colin2,ActionTime,124,-1,-1,3601,39.9073600769
first_response,P09C03,Rachna,colin2,ActionTime,134,-1,-1,1099,12.5079307556
first_response,P09C04,Rachna,colin2,ActionTime,124,-1,-1,3601,35.7449455261
first_response,P09C05,Rachna,colin2,ActionTime,0,93.074,298,862,10.9907646179
first_response,P09C06,Rachna,colin2,ActionTime,124,-1,-1,3601,40.4627838135
first_response,P09C07,Rachna,colin2,ActionTime,124,-1,-1,3601,36.7617645264
first_response,P09C08,Rachna,colin2,ActionTime,1,-1,-1,1900,20.6249160767
first_response,P09C09,Rachna,colin2,ActionTime,124,-1,-1,3601,32.4802360535
first_response,P09C10,Rachna,colin2,ActionTime,124,-1,-1,3601,32.584980011
first_response,P10C01,Rachna,colin2,ActionTime,0,124.091,215,87,0.15353012085
first_response,P10C02,Rachna,colin2,ActionTime,0,62.047,215,79,0.284252166748
first_response,P10C03,Rachna,colin2,ActionTime,124,-1,-1,3602,50.09740448
first_response,P10C04,Rachna,colin2,ActionTime,0,142.102,213,215,0.912811279297
first_response,P10C05,Rachna,colin2,ActionTime,124,-1,-1,3601,39.7964553833
first_response,P10C06,Rachna,colin2,ActionTime,0,62.047,215,77,0.284317016602
first_response,P10C07,Rachna,colin2,ActionTime,0,142.102,214,212,0.912990570068
first_response,P10C08,Rachna,colin2,ActionTime,0,124.091,215,88,0.164192199707
first_response,P10C09,Rachna,colin2,ActionTime,0,83.064,213,91,0.336605072021
first_response,P10C10,Rachna,colin2,ActionTime,0,83.064,213,92,0.336601257324
first_response,P01C01,Rachna,colin2,ActionObject,0,110.084,196,92,0.662658691406
first_response,P01C02,Rachna,colin2,ActionObject,0,61.049,207,69,0.461124420166
first_response,P01C03,Rachna,colin2,ActionObject,0,85.064,197,117,0.663188934326
first_response,P01C04,Rachna,colin2,ActionObject,0,90.066,195,89,0.663600921631
first_response,P01C05,Rachna,colin2,ActionObject,0,68.055,201,102,0.663291931152
first_response,P01C06,Rachna,colin2,ActionObject,0,61.049,207,67,0.461441040039
first_response,P01C07,Rachna,colin2,ActionObject,0,90.066,195,90,0.663299560547
first_response,P01C08,Rachna,colin2,ActionObject,0,110.084,196,92,0.663162231445
first_response,P01C09,Rachna,colin2,ActionObject,0,63.046,202,121,0.663036346436
first_response,P01C10,Rachna,colin2,ActionObject,0,63.046,202,120,0.663028717041
first_response,P02C01,Rachna,colin2,ActionObject,0,67.043,142,355,4.79375076294
first_response,P02C02,Rachna,colin2,ActionObject,0,68.047,146,357,4.79371643066
first_response,P02C03,Rachna,colin2,ActionObject,0,84.053,142,360,4.79397201538
first_response,P02C04,Rachna,colin2,ActionObject,0,68.045,144,391,4.79401016235
first_response,P02C05,Rachna,colin2,ActionObject,0,64.042,144,390,4.79433441162
first_response,P02C06,Rachna,colin2,ActionObject,0,41.029,140,352,4.79399490356
first_response,P02C07,Rachna,colin2,ActionObject,124,-1,-1,3601,41.9068717957
first_response,P02C08,Rachna,colin2,ActionObject,0,57.036,145,354,4.79345703125
first_response,P02C09,Rachna,colin2,ActionObject,0,64.043,143,355,4.79407119751
first_response,P02C10,Rachna,colin2,ActionObject,0,66.041,143,355,4.79393386841
first_response,P03C01,Rachna,colin2,ActionObject,1,-1,-1,5,0.0487365722656
first_response,P03C02,Rachna,colin2,ActionObject,1,-1,-1,4,0.0509033203125
first_response,P03C03,Rachna,colin2,ActionObject,1,-1,-1,5,0.0499801635742
first_response,P03C04,Rachna,colin2,ActionObject,1,-1,-1,4,0.0490989685059
first_response,P03C05,Rachna,colin2,ActionObject,1,-1,-1,5,0.0506439208984
first_response,P03C06,Rachna,colin2,ActionObject,1,-1,-1,5,0.0474662780762
first_response,P03C07,Rachna,colin2,ActionObject,1,-1,-1,4,0.0453796386719
first_response,P03C08,Rachna,colin2,ActionObject,1,-1,-1,5,0.042854309082
first_response,P03C09,Rachna,colin2,ActionObject,1,-1,-1,4,0.0431518554688
first_response,P03C10,Rachna,colin2,ActionObject,1,-1,-1,4,0.0430526733398
first_response,P04C01,Rachna,colin2,ActionObject,1,-1,-1,23,0.0485725402832
first_response,P04C02,Rachna,colin2,ActionObject,1,-1,-1,24,0.0564880371094
first_response,P04C03,Rachna,colin2,ActionObject,1,-1,-1,22,0.0534515380859
first_response,P04C04,Rachna,colin2,ActionObject,1,-1,-1,23,0.0658226013184
first_response,P04C05,Rachna,colin2,ActionObject,1,-1,-1,32,0.178176879883
first_response,P04C06,Rachna,colin2,ActionObject,1,-1,-1,24,0.0684051513672
first_response,P04C07,Rachna,colin2,ActionObject,1,-1,-1,24,0.0637092590332
first_response,P04C08,Rachna,colin2,ActionObject,1,-1,-1,24,0.0499610900879
first_response,P04C09,Rachna,colin2,ActionObject,1,-1,-1,22,0.0554695129395
first_response,P04C10,Rachna,colin2,ActionObject,1,-1,-1,23,0.058422088623
first_response,P05C01,Rachna,colin2,ActionObject,0,40.029,111,17,0.0790328979492
first_response,P05C02,Rachna,colin2,ActionObject,0,26.020,110,49,0.527889251709
first_response,P05C03,Rachna,colin2,ActionObject,0,52.034,108,45,0.40796661377
first_response,P05C04,Rachna,colin2,ActionObject,0,46.027,110,46,0.42068862915
first_response,P05C05,Rachna,colin2,ActionObject,0,35.025,108,40,0.354797363281
first_response,P05C06,Rachna,colin2,ActionObject,0,26.020,110,49,0.526306152344
first_response,P05C07,Rachna,colin2,ActionObject,0,46.027,110,46,0.421127319336
first_response,P05C08,Rachna,colin2,ActionObject,0,40.029,111,17,0.0720062255859
first_response,P05C09,Rachna,colin2,ActionObject,0,42.027,108,45,0.435821533203
first_response,P05C10,Rachna,colin2,ActionObject,0,42.027,108,45,0.436275482178
first_response,P06C01,Rachna,colin2,ActionObject,0,79.056,145,34,0.0990829467773
first_response,P06C02,Rachna,colin2,ActionObject,0,54.041,145,45,0.175880432129
first_response,P06C03,Rachna,colin2,ActionObject,0,57.039,145,33,0.0820655822754
first_response,P06C04,Rachna,colin2,ActionObject,0,78.056,147,45,0.226097106934
first_response,P06C05,Rachna,colin2,ActionObject,0,56.040,141,43,0.183094024658
first_response,P06C06,Rachna,colin2,ActionObject,0,54.041,145,45,0.180107116699
first_response,P06C07,Rachna,colin2,ActionObject,0,78.056,146,46,0.224666595459
first_response,P06C08,Rachna,colin2,ActionObject,0,79.056,145,34,0.0973129272461
first_response,P06C09,Rachna,colin2,ActionObject,0,43.028,137,46,0.181350708008
first_response,P06C10,Rachna,colin2,ActionObject,0,43.028,137,47,0.184101104736
first_response,P07C01,Rachna,colin2,ActionObject,0,46.033,104,11,0.0436210632324
first_response,P07C02,Rachna,colin2,ActionObject,0,28.021,109,8,0.0459327697754
first_response,P07C03,Rachna,colin2,ActionObject,0,39.029,103,11,0.0497131347656
first_response,P07C04,Rachna,colin2,ActionObject,0,44.033,102,11,0.0438690185547
first_response,P07C05,Rachna,colin2,ActionObject,0,29.023,107,11,0.0551986694336
first_response,P07C06,Rachna,colin2,ActionObject,0,28.021,109,9,0.050666809082
first_response,P07C07,Rachna,colin2,ActionObject,0,44.033,101,12,0.0469360351562
first_response,P07C08,Rachna,colin2,ActionObject,0,46.033,104,11,0.0503349304199
first_response,P07C09,Rachna,colin2,ActionObject,0,29.022,105,9,0.0446472167969
first_response,P07C10,Rachna,colin2,ActionObject,0,29.022,105,10,0.0474700927734
first_response,P08C01,Rachna,colin2,ActionObject,124,-1,-1,3600,23.7185668945
first_response,P08C02,Rachna,colin2,ActionObject,124,-1,-1,3601,23.7185325623
first_response,P08C03,Rachna,colin2,ActionObject,124,-1,-1,3601,23.7185707092
first_response,P08C04,Rachna,colin2,ActionObject,124,-1,-1,3600,31.0041694641
first_response,P08C05,Rachna,colin2,ActionObject,124,-1,-1,3600,31.0041236877
first_response,P08C06,Rachna,colin2,ActionObject,124,-1,-1,3600,31.0044937134
first_response,P08C07,Rachna,colin2,ActionObject,124,-1,-1,3601,23.7184486389
first_response,P08C08,Rachna,colin2,ActionObject,124,-1,-1,3600,23.7187767029
first_response,P08C09,Rachna,colin2,ActionObject,124,-1,-1,3601,31.0045204163
first_response,P08C10,Rachna,colin2,ActionObject,124,-1,-1,3601,23.7187919617
first_response,P09C01,Rachna,colin2,ActionObject,124,-1,-1,3601,39.0261802673
first_response,P09C02,Rachna,colin2,ActionObject,124,-1,-1,3601,36.6352462769
first_response,P09C03,Rachna,colin2,ActionObject,124,-1,-1,3602,37.5454025269
first_response,P09C04,Rachna,colin2,ActionObject,124,-1,-1,3601,38.4866676331
first_response,P09C05,Rachna,colin2,ActionObject,124,-1,-1,3601,39.065738678
first_response,P09C06,Rachna,colin2,ActionObject,124,-1,-1,3601,34.9869804382
first_response,P09C07,Rachna,colin2,ActionObject,124,-1,-1,3601,38.6378555298
first_response,P09C08,Rachna,colin2,ActionObject,124,-1,-1,3601,40.9151077271
first_response,P09C09,Rachna,colin2,ActionObject,124,-1,-1,3601,39.6394233704
first_response,P09C10,Rachna,colin2,ActionObject,124,-1,-1,3601,35.1962852478
first_response,P10C01,Rachna,colin2,ActionObject,0,111.076,205,120,0.654510498047
first_response,P10C02,Rachna,colin2,ActionObject,0,54.041,200,109,0.654697418213
first_response,P10C03,Rachna,colin2,ActionObject,0,95.073,207,88,0.332740783691
first_response,P10C04,Rachna,colin2,ActionObject,0,115.079,203,599,4.59323883057
first_response,P10C05,Rachna,colin2,ActionObject,0,80.061,203,171,1.11518096924
first_response,P10C06,Rachna,colin2,ActionObject,0,54.041,200,106,0.654823303223
first_response,P10C07,Rachna,colin2,ActionObject,0,115.079,201,606,4.59357452393
first_response,P10C08,Rachna,colin2,ActionObject,0,111.076,205,121,0.654907226562
first_response,P10C09,Rachna,colin2,ActionObject,0,86.065,202,131,0.654731750488
first_response,P10C10,Rachna,colin2,ActionObject,0,86.065,202,133,0.654781341553
first_response,P01C01,Rachna,colin2,ActionObjectTime,0,106.083,199,1200,13.4444770813
first_response,P01C02,Rachna,colin2,ActionObjectTime,0,61.049,206,62,0.459106445312
first_response,P01C03,Rachna,colin2,ActionObjectTime,0,102.077,193,113,0.663494110107
first_response,P01C04,Rachna,colin2,ActionObjectTime,0,96.073,192,82,0.663257598877
first_response,P01C05,Rachna,colin2,ActionObjectTime,0,68.058,205,91,0.663208007812
first_response,P01C06,Rachna,colin2,ActionObjectTime,0,61.049,206,61,0.458221435547
first_response,P01C07,Rachna,colin2,ActionObjectTime,0,96.073,192,85,0.66361618042
first_response,P01C08,Rachna,colin2,ActionObjectTime,0,106.083,199,1275,13.444442749
first_response,P01C09,Rachna,colin2,ActionObjectTime,0,63.046,200,109,0.663166046143
first_response,P01C10,Rachna,colin2,ActionObjectTime,0,63.046,200,109,0.663711547852
first_response,P02C01,Rachna,colin2,ActionObjectTime,0,65.042,140,473,5.84415817261
first_response,P02C02,Rachna,colin2,ActionObjectTime,0,44.032,147,397,5.3630065918
first_response,P02C03,Rachna,colin2,ActionObjectTime,0,91.057,143,468,5.84442138672
first_response,P02C04,Rachna,colin2,ActionObjectTime,0,67.045,141,427,5.36299133301
first_response,P02C05,Rachna,colin2,ActionObjectTime,0,64.041,137,442,5.84423446655
first_response,P02C06,Rachna,colin2,ActionObjectTime,0,55.037,141,417,5.36257171631
first_response,P02C07,Rachna,colin2,ActionObjectTime,0,92.060,144,412,5.36299514771
first_response,P02C08,Rachna,colin2,ActionObjectTime,0,65.042,143,471,5.84420776367
first_response,P02C09,Rachna,colin2,ActionObjectTime,0,59.037,142,459,5.84440994263
first_response,P02C10,Rachna,colin2,ActionObjectTime,0,61.040,145,407,5.36297225952
first_response,P03C01,Rachna,colin2,ActionObjectTime,1,-1,-1,5,0.0499534606934
first_response,P03C02,Rachna,colin2,ActionObjectTime,1,-1,-1,4,0.0427665710449
first_response,P03C03,Rachna,colin2,ActionObjectTime,1,-1,-1,5,0.0429534912109
first_response,P03C04,Rachna,colin2,ActionObjectTime,1,-1,-1,5,0.0442352294922
first_response,P03C05,Rachna,colin2,ActionObjectTime,1,-1,-1,4,0.0413208007812
first_response,P03C06,Rachna,colin2,ActionObjectTime,1,-1,-1,5,0.0407218933105
first_response,P03C07,Rachna,colin2,ActionObjectTime,1,-1,-1,4,0.0430297851562
